Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,SQ_INSTS_VALU_INT32,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_UTCL1_TRANSLATION_MISS_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCC_TAG_STALL[0],TCC_BUBBLE[0],TCC_TOO_MANY_EA_WRREQS_STALL[0],TCC_TAG_STALL[1],TCC_BUBBLE[1],TCC_TOO_MANY_EA_WRREQS_STALL[1],TCC_TAG_STALL[2],TCC_BUBBLE[2],TCC_TOO_MANY_EA_WRREQS_STALL[2],TCC_TAG_STALL[3],TCC_BUBBLE[3],TCC_TOO_MANY_EA_WRREQS_STALL[3],TCC_TAG_STALL[4],TCC_BUBBLE[4],TCC_TOO_MANY_EA_WRREQS_STALL[4],TCC_TAG_STALL[5],TCC_BUBBLE[5],TCC_TOO_MANY_EA_WRREQS_STALL[5],TCC_TAG_STALL[6],TCC_BUBBLE[6],TCC_TOO_MANY_EA_WRREQS_STALL[6],TCC_TAG_STALL[7],TCC_BUBBLE[7],TCC_TOO_MANY_EA_WRREQS_STALL[7],TCC_TAG_STALL[8],TCC_BUBBLE[8],TCC_TOO_MANY_EA_WRREQS_STALL[8],TCC_TAG_STALL[9],TCC_BUBBLE[9],TCC_TOO_MANY_EA_WRREQS_STALL[9],TCC_TAG_STALL[10],TCC_BUBBLE[10],TCC_TOO_MANY_EA_WRREQS_STALL[10],TCC_TAG_STALL[11],TCC_BUBBLE[11],TCC_TOO_MANY_EA_WRREQS_STALL[11],TCC_TAG_STALL[12],TCC_BUBBLE[12],TCC_TOO_MANY_EA_WRREQS_STALL[12],TCC_TAG_STALL[13],TCC_BUBBLE[13],TCC_TOO_MANY_EA_WRREQS_STALL[13],TCC_TAG_STALL[14],TCC_BUBBLE[14],TCC_TOO_MANY_EA_WRREQS_STALL[14],TCC_TAG_STALL[15],TCC_BUBBLE[15],TCC_TOO_MANY_EA_WRREQS_STALL[15],TCC_CYCLE_sum,CPC_CPC_UTCL2IU_IDLE,CPC_CPC_UTCL2IU_STALL,SPI_RA_WAVE_SIMD_FULL_CSN,SPI_RA_VGPR_SIMD_FULL_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
158,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,549,440683,440683,512,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,8,32,163,13092,0,0,0,0,0.0,8.0,2.0,70.0,0.0,128.0,162,0,0,146,0,0,274,0,0,0,0,0,0,0,0,0,0,0,168,0,0,147,0,0,161,0,0,147,0,0,271,0,0,0,0,0,0,0,0,0,0,0,165,0,0,144,0,0,1149968.0,68716,0,0,0,71873,71873,3806384433884976,3806496982064282,3806496982069722,3806384480703816
159,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,550,440683,440683,1024,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,16,76,249,20896,0,0,0,16,0.0,16.0,4.0,105.0,0.0,208.0,323,0,0,292,0,0,547,0,0,0,0,0,0,0,0,0,0,0,336,0,0,293,0,0,321,0,0,293,0,0,541,0,0,0,0,0,0,0,0,0,0,0,329,0,0,287,0,0,1376512.0,82956,0,0,0,86032,86032,3806384434391811,3806496982069722,3806496982075402,3806384481145488
160,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,551,440683,440683,425984,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,6656,26624,37159,2961792,0,0,0,0,0.0,6656.0,320.0,97230.0,0.0,106496.0,324,0,0,570,0,0,274,0,0,0,0,0,0,0,0,0,0,0,336,0,0,294,0,0,301,0,0,568,0,0,270,0,0,0,0,0,0,0,0,0,0,0,316,0,0,287,0,0,2266272.0,138528,0,227402,0,141642,141642,3806384434923794,3806496982075402,3806496982087882,3806384481579817
161,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,552,440683,440683,20480,256,40448,888,128,0,96,64,0x0,0x7f75f0064580,320,29486348,5907656,472578004,0,0,0,21241864,981653.0,41928776.0,1506.0,514828848.0,388.0,514852360.0,188675,2241515,0,192055,2249930,0,194847,2279046,0,189333,2225448,0,194675,2241450,0,200199,2274666,0,203449,2283652,0,196508,2251571,0,189903,2250615,0,191475,2209776,0,189397,2225194,0,194486,2231835,0,190045,2291541,0,191406,2226865,0,192476,2223290,0,197551,2260479,0,1438360992.0,89891167,0,0,0,89897562,89897562,3806384435426921,3806496982087860,3806496998005443,3806384497775550
162,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,553,440683,440683,262144,128,512,64,44,4,48,64,0x0,0x7f75f0064640,4096,105376,54503,4366848,0,0,0,29696,4455.0,9568.0,258.0,107792.0,127.0,118800.0,681,2444,0,715,2442,0,649,2442,0,650,2438,0,307,2438,0,673,2438,0,561,2440,0,527,2440,0,686,2444,0,689,2442,0,638,2442,0,680,2438,0,369,2438,0,534,2438,0,584,2440,0,633,2440,0,9197600.0,571632,0,13308,0,574850,574850,3806384435938527,3806496998005443,3806496998012603,3806384498386789
163,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,554,440683,440683,131072,256,0,0,12,4,32,64,0x0,0x7f75f05ac2c0,2048,14336,37801,3022980,0,0,0,0,0.0,6144.0,144.0,94683.0,0.0,98304.0,0,0,0,0,0,0,275,0,0,288,0,0,270,0,0,540,0,0,275,0,0,263,0,0,0,0,0,0,0,0,270,0,0,276,0,0,264,0,0,526,0,0,268,0,0,256,0,0,1706816.0,103454,0,0,0,106676,106676,3806384436456666,3806496998012603,3806496998019163,3806384498627277
164,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,555,440683,440683,512,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,8,32,159,12760,0,0,0,0,0.0,8.0,2.0,70.0,0.0,128.0,162,0,0,146,0,0,137,0,0,0,0,0,0,0,0,132,0,0,168,0,0,147,0,0,160,0,0,146,0,0,135,0,0,0,0,0,0,0,0,129,0,0,164,0,0,143,0,0,1385776.0,83538,0,0,0,86611,86611,3806384436973546,3806496998019163,3806496998024683,3806384499259169
165,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,556,440683,440683,1024,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,16,76,274,21564,0,0,0,16,0.0,16.0,4.0,105.0,0.0,208.0,324,0,0,292,0,0,274,0,0,0,0,0,0,0,0,266,0,0,337,0,0,294,0,0,322,0,0,293,0,0,272,0,0,0,0,0,0,0,0,260,0,0,330,0,0,287,0,0,1370464.0,82600,0,0,0,85654,85654,3806384437478602,3806496998024683,3806496998030363,3806384499701129
166,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,557,440683,440683,425984,256,0,0,12,4,32,64,0x0,0x7f75f05ab900,6656,26624,37129,2975104,0,0,0,0,0.0,6656.0,320.0,97227.0,0.0,106496.0,325,0,0,293,0,0,275,0,0,0,0,0,270,0,0,0,0,0,337,0,0,295,0,0,321,0,0,292,0,0,270,0,0,0,0,0,265,0,0,0,0,0,328,0,0,286,0,0,2079712.0,126926,0,228036,0,129982,129982,3806384437982208,3806496998030363,3806496998042123,3806384500160801
167,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,558,440683,440683,20480,256,40448,888,128,0,96,64,0x0,0x7f75f0064580,320,29486348,5907798,472559548,0,0,0,21241864,1113774.0,41928776.0,1510.0,514829838.0,387.0,514852360.0,188332,2240209,0,189965,2249383,0,194032,2280751,0,188409,2228263,0,193705,2242731,0,200116,2277121,0,201197,2281969,0,196896,2249710,0,189683,2250105,0,191831,2212598,0,188739,2224973,0,193367,2230833,0,188846,2288333,0,190703,2224585,0,191518,2223138,0,196593,2261759,0,1436791408.0,89793379,0,0,0,89799463,89799463,3806384438519752,3806496998042123,3806497014080026,3806384516315401
168,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,559,440683,440683,262144,128,512,64,44,4,48,64,0x0,0x7f75f0064640,4096,105376,53444,4275964,0,0,0,29696,4745.0,9568.0,321.0,107526.0,90.0,118800.0,755,2444,0,707,2442,0,639,2442,0,641,2438,0,318,2438,0,645,2438,0,629,2440,0,664,2440,0,673,2444,0,702,2442,0,659,2442,0,669,2438,0,285,2438,0,537,2438,0,538,2440,0,613,2440,0,9861280.0,612879,0,15231,0,616330,616330,3806384439013580,3806497014080026,3806497014086866,3806384516937485
169,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,560,440683,440683,131072,256,0,0,12,4,32,64,0x7f75f17fed80,0x7f75f05ac2c0,2048,14336,36985,2951864,0,0,0,0,0.0,6144.0,144.0,94733.0,0.0,98304.0,0,0,0,0,0,0,275,0,0,286,0,0,271,0,0,542,0,0,0,0,0,263,0,0,0,0,0,0,0,0,272,0,0,282,0,0,265,0,0,528,0,0,0,0,0,256,0,0,1697104.0,102850,0,0,0,106069,106069,3806384458804893,3806497045739032,3806497045743672,3806384517352881
170,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,561,440683,440683,512,256,0,0,12,4,32,64,0x7f75f17fed00,0x7f75f05ab900,8,32,158,13128,0,0,0,0,0.0,8.0,2.0,70.0,0.0,128.0,162,0,0,146,0,0,136,0,0,0,0,0,135,0,0,0,0,0,168,0,0,147,0,0,161,0,0,147,0,0,136,0,0,0,0,0,133,0,0,0,0,0,165,0,0,144,0,0,1235904.0,74172,0,0,0,77244,77244,3806384459505810,3806497045773952,3806497045775552,3806384517815078
171,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,562,440683,440683,1024,256,0,0,12,4,32,64,0x7f75f17fec80,0x7f75f05ab900,16,76,260,21344,0,0,0,16,0.0,16.0,4.0,105.0,0.0,208.0,324,0,0,292,0,0,274,0,0,0,0,0,270,0,0,0,0,0,336,0,0,294,0,0,321,0,0,292,0,0,270,0,0,0,0,0,264,0,0,0,0,0,328,0,0,286,0,0,1371152.0,82624,0,0,0,85697,85697,3806384460093120,3806497045791472,3806497045793192,3806384518256216
172,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,563,440683,440683,425984,256,0,0,12,4,32,64,0x7f75f17fec00,0x7f75f05ab900,6656,26624,36879,2939624,0,0,0,0,0.0,6656.0,320.0,97232.0,0.0,106496.0,324,0,0,292,0,0,273,0,0,278,0,0,0,0,0,0,0,0,336,0,0,293,0,0,322,0,0,292,0,0,270,0,0,274,0,0,0,0,0,0,0,0,328,0,0,286,0,0,1940160.0,118188,0,225299,0,121260,121260,3806384460644712,3806497045810392,3806497045819632,3806384518677849
173,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,564,440683,440683,20480,256,40448,888,128,0,96,64,0x7f75f17feb80,0x7f75f0064580,320,29486348,5907277,472532088,0,0,0,21241864,997959.0,41928776.0,1511.0,514830319.0,388.0,514852360.0,187977,2244606,0,191325,2256738,0,193362,2286919,0,189466,2229277,0,194478,2242276,0,201527,2281167,0,202568,2288144,0,196732,2253621,0,188950,2255445,0,193129,2216511,0,188959,2232237,0,193652,2237981,0,190293,2296090,0,192402,2232051,0,192174,2230950,0,198042,2267677,0,1434495328.0,89649857,0,0,0,89655958,89655958,3806384461195173,3806497045824040,3806497061735102,3806384534868180
174,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,565,440683,440683,262144,128,512,64,44,4,48,64,0x7f75f17feb00,0x7f75f0064640,4096,105376,56629,4530012,0,0,0,29696,3632.0,9568.0,250.0,107676.0,138.0,118800.0,698,2442,0,707,2440,0,632,2444,0,618,2440,0,354,2440,0,595,2440,0,648,2438,0,627,2438,0,685,2442,0,682,2440,0,624,2444,0,596,2440,0,344,2440,0,578,2440,0,656,2438,0,643,2438,0,13538016.0,842908,0,18403,0,846126,846126,3806384462014395,3806497061735102,3806497061742462,3806384535458824
175,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,566,440683,440683,131072,256,0,0,12,4,32,64,0x7f75f17fea80,0x7f75f05ac2c0,2048,14336,36705,2926584,0,0,0,0,0.0,6144.0,144.0,94680.0,0.0,98304.0,275,0,0,0,0,0,282,0,0,286,0,0,270,0,0,537,0,0,0,0,0,263,0,0,272,0,0,0,0,0,273,0,0,284,0,0,264,0,0,531,0,0,0,0,0,256,0,0,1766688.0,107198,0,0,0,110418,110418,3806384462936619,3806497061742462,3806497061749182,3806384535909337
176,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,567,440683,440683,512,256,0,0,12,4,32,64,0x7f75f17fea00,0x7f75f05ab900,8,32,148,12068,0,0,0,0,0.0,8.0,2.0,70.0,0.0,128.0,157,0,0,141,0,0,136,0,0,0,0,0,0,0,0,0,0,0,163,0,0,142,0,0,156,0,0,142,0,0,135,0,0,0,0,0,0,0,0,0,0,0,160,0,0,139,0,0,1210080.0,72556,0,0,0,75630,75630,3806384463803890,3806497061749182,3806497061754702,3806384536360237
177,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,568,440683,440683,1024,256,0,0,12,4,32,64,0x7f75f17fe980,0x7f75f05ab900,16,76,266,21344,0,0,0,16,0.0,16.0,4.0,105.0,0.0,208.0,324,0,0,300,0,0,274,0,0,0,0,0,0,0,0,0,0,0,336,0,0,294,0,0,325,0,0,304,0,0,274,0,0,0,0,0,0,0,0,0,0,0,332,0,0,290,0,0,1518048.0,91802,0,0,0,94878,94878,3806384464355616,3806497061754702,3806497061760262,3806384536794252
178,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,569,440683,440683,425984,256,0,0,12,4,32,64,0x7f75f17fe900,0x7f75f05ab900,6656,26624,37336,3009736,0,0,0,0,0.0,6656.0,320.0,97245.0,0.0,106496.0,310,0,0,292,0,0,546,0,0,0,0,0,0,0,0,0,0,0,336,0,0,316,0,0,291,0,0,301,0,0,539,0,0,0,0,0,0,0,0,0,0,0,321,0,0,302,0,0,2123104.0,129624,0,227957,0,132694,132694,3806384464899238,3806497061760262,3806497061770342,3806384537241010
179,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,570,440683,440683,20480,256,40448,888,128,0,96,64,0x7f75f17fe880,0x7f75f0064580,320,29486348,5907162,472596644,0,0,0,21241864,1055233.0,41928776.0,1513.0,514828946.0,388.0,514852360.0,187180,2250541,0,189989,2260924,0,193626,2292151,0,188293,2239891,0,195810,2251978,0,200601,2287828,0,203278,2292498,0,196262,2260201,0,190760,2261037,0,192293,2220350,0,190136,2232888,0,192716,2237765,0,189046,2302050,0,191863,2235997,0,191426,2233718,0,196865,2274844,0,1434418704.0,89645087,0,0,0,89651169,89651169,3806384465423669,3806497061770342,3806497077637204,3806384553340583
180,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,571,440683,440683,262144,128,512,64,44,4,48,64,0x7f75f17fe800,0x7f75f0064640,4096,105376,59735,4794616,0,0,0,29696,4145.0,9568.0,259.0,107651.0,132.0,118800.0,664,2444,0,690,2442,0,667,2442,0,667,2438,0,336,2438,0,621,2438,0,618,2440,0,596,2440,0,666,2444,0,684,2442,0,631,2442,0,654,2438,0,328,2438,0,592,2438,0,624,2440,0,591,2440,0,6401152.0,396858,0,15582,0,400072,400072,3806384465937858,3806497077637204,3806497077644444,3806384554880161
181,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,572,440683,440683,131072,256,0,0,12,4,32,64,0x7f75f17fe780,0x7f75f05ac2c0,2048,14336,37847,3029456,0,0,0,0,0.0,6144.0,144.0,94714.0,0.0,98304.0,0,0,0,0,0,0,319,0,0,330,0,0,311,0,0,613,0,0,0,0,0,304,0,0,0,0,0,0,0,0,312,0,0,322,0,0,348,0,0,562,0,0,0,0,0,299,0,0,2662992.0,163215,0,0,0,166437,166437,3806384466513588,3806497077644444,3806497077650804,3806384558211772
182,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,573,440683,440683,512,256,0,0,12,4,32,64,0x7f75f17fe700,0x7f75f05ab900,8,32,156,12904,0,0,0,0,0.0,8.0,2.0,70.0,0.0,128.0,162,0,0,146,0,0,137,0,0,0,0,0,0,0,0,0,0,0,305,0,0,147,0,0,161,0,0,147,0,0,136,0,0,0,0,0,0,0,0,0,0,0,299,0,0,144,0,0,1279552.0,76896,0,0,0,79972,79972,3806384467056937,3806497077650804,3806497077656404,3806384558516376
183,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,574,440683,440683,1024,256,0,0,12,4,32,64,0x7f75f17fe680,0x7f75f05ab900,16,76,271,21064,0,0,0,16,0.0,16.0,4.0,105.0,0.0,208.0,324,0,0,292,0,0,274,0,0,0,0,0,0,0,0,0,0,0,611,0,0,294,0,0,322,0,0,293,0,0,271,0,0,0,0,0,0,0,0,0,0,0,599,0,0,287,0,0,1261088.0,75744,0,0,0,78818,78818,3806384467594018,3806497077656404,3806497077662124,3806384558977691
184,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,575,440683,440683,425984,256,0,0,12,4,32,64,0x7f75f17fe600,0x7f75f05ab900,6656,26624,36616,2923232,0,0,0,0,0.0,6656.0,320.0,97266.0,0.0,106496.0,323,0,0,291,0,0,273,0,0,0,0,0,0,0,0,265,0,0,335,0,0,293,0,0,322,0,0,293,0,0,271,0,0,0,0,0,0,0,0,258,0,0,329,0,0,287,0,0,2403744.0,147162,0,241360,0,150234,150234,3806384468129302,3806497077662124,3806497077675124,3806384559400430
185,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,576,440683,440683,20480,256,40448,888,128,0,96,64,0x7f75f17fe580,0x7f75f0064580,320,29486348,5907810,472572764,0,0,0,21241864,1061791.0,41928776.0,1507.0,514828403.0,388.0,514852360.0,189085,2252162,0,191942,2261904,0,194329,2291991,0,188592,2233549,0,193999,2251312,0,201115,2288564,0,202528,2295109,0,196790,2260826,0,190019,2261979,0,193209,2223234,0,189254,2236487,0,195319,2242782,0,189251,2302197,0,193601,2239239,0,192097,2235295,0,196424,2273693,0,1444818144.0,90295048,0,0,0,90301134,90301134,3806384468659903,3806497077675124,3806497093644546,3806384575687047
186,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,577,440683,440683,262144,128,512,64,44,4,48,64,0x7f75f17fe500,0x7f75f0064640,4096,105376,58118,4666304,0,0,0,29696,4583.0,9568.0,315.0,107296.0,89.0,118800.0,687,2444,0,683,2442,0,640,2442,0,674,2438,0,309,2438,0,620,2438,0,623,2440,0,628,2440,0,694,2444,0,703,2442,0,675,2442,0,672,2438,0,306,2438,0,584,2438,0,621,2440,0,616,2440,0,11851696.0,737364,0,17890,0,740731,740731,3806384469185282,3806497093644546,3806497093651426,3806384576291572
