Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TD_COALESCABLE_WAVEFRONT_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCC_EA0_ATOMIC[0],TCC_EA0_RDREQ_LEVEL[0],TCC_EA0_WRREQ_LEVEL[0],TCC_EA0_ATOMIC_LEVEL[0],TCC_EA0_ATOMIC[1],TCC_EA0_RDREQ_LEVEL[1],TCC_EA0_WRREQ_LEVEL[1],TCC_EA0_ATOMIC_LEVEL[1],TCC_EA0_ATOMIC[2],TCC_EA0_RDREQ_LEVEL[2],TCC_EA0_WRREQ_LEVEL[2],TCC_EA0_ATOMIC_LEVEL[2],TCC_EA0_ATOMIC[3],TCC_EA0_RDREQ_LEVEL[3],TCC_EA0_WRREQ_LEVEL[3],TCC_EA0_ATOMIC_LEVEL[3],TCC_EA0_ATOMIC[4],TCC_EA0_RDREQ_LEVEL[4],TCC_EA0_WRREQ_LEVEL[4],TCC_EA0_ATOMIC_LEVEL[4],TCC_EA0_ATOMIC[5],TCC_EA0_RDREQ_LEVEL[5],TCC_EA0_WRREQ_LEVEL[5],TCC_EA0_ATOMIC_LEVEL[5],TCC_EA0_ATOMIC[6],TCC_EA0_RDREQ_LEVEL[6],TCC_EA0_WRREQ_LEVEL[6],TCC_EA0_ATOMIC_LEVEL[6],TCC_EA0_ATOMIC[7],TCC_EA0_RDREQ_LEVEL[7],TCC_EA0_WRREQ_LEVEL[7],TCC_EA0_ATOMIC_LEVEL[7],TCC_EA0_ATOMIC[8],TCC_EA0_RDREQ_LEVEL[8],TCC_EA0_WRREQ_LEVEL[8],TCC_EA0_ATOMIC_LEVEL[8],TCC_EA0_ATOMIC[9],TCC_EA0_RDREQ_LEVEL[9],TCC_EA0_WRREQ_LEVEL[9],TCC_EA0_ATOMIC_LEVEL[9],TCC_EA0_ATOMIC[10],TCC_EA0_RDREQ_LEVEL[10],TCC_EA0_WRREQ_LEVEL[10],TCC_EA0_ATOMIC_LEVEL[10],TCC_EA0_ATOMIC[11],TCC_EA0_RDREQ_LEVEL[11],TCC_EA0_WRREQ_LEVEL[11],TCC_EA0_ATOMIC_LEVEL[11],TCC_EA0_ATOMIC[12],TCC_EA0_RDREQ_LEVEL[12],TCC_EA0_WRREQ_LEVEL[12],TCC_EA0_ATOMIC_LEVEL[12],TCC_EA0_ATOMIC[13],TCC_EA0_RDREQ_LEVEL[13],TCC_EA0_WRREQ_LEVEL[13],TCC_EA0_ATOMIC_LEVEL[13],TCC_EA0_ATOMIC[14],TCC_EA0_RDREQ_LEVEL[14],TCC_EA0_WRREQ_LEVEL[14],TCC_EA0_ATOMIC_LEVEL[14],TCC_EA0_ATOMIC[15],TCC_EA0_RDREQ_LEVEL[15],TCC_EA0_WRREQ_LEVEL[15],TCC_EA0_ATOMIC_LEVEL[15],CPC_UTCL1_STALL_ON_TRANSLATION,CPC_CPC_UTCL2IU_BUSY,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
160,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,551,441197,441197,425984,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,6656,59050,4727320,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,80.0,106496.0,0,1695,8170956,0,0,2755,9331320,0,0,1768,9312885,0,0,1064,8861708,0,0,441,8194642,0,0,892,9078627,0,0,1882,9181182,0,0,2780,8764406,0,0,1105,8849183,0,0,1848,9408767,0,0,1188,9690576,0,0,906,9223105,0,0,302,8694684,0,0,680,9252812,0,0,1274,9405372,0,0,1630,8910242,0,4075,4067,578,11850,0,3806400644585821,3806496982075402,3806496982087882,3806400687637716
161,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,552,441197,441197,20480,256,40448,888,128,0,96,64,0x0,0x7f42f7bc4580,4160,39908,3201632,612324,8004844,741216,614108,0,0.0,3296.0,22921676.0,0.0,0.0,240.0,477002768.0,0,787954412,523789400,0,0,811868459,535768544,0,0,812251866,547291730,0,0,827076922,559684052,0,0,848771775,552687312,0,0,821654834,547715707,0,0,876305255,578675955,0,0,870093131,573810232,0,0,791692879,520475433,0,0,839327463,551026209,0,0,818716180,545402756,0,0,828701530,550132026,0,0,833247154,543518110,0,0,835323787,547295033,0,0,882635586,582345863,0,0,832191080,558664533,0,6169,6155,5247,0,0,3806400645166712,3806496982087860,3806496998005443,3806400702959549
162,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,553,441197,441197,262144,128,512,64,44,4,48,64,0x0,0x7f42f7bc4640,17792,154083,12327052,20400,4800,29184,4800,0,0.0,0.0,2400.0,0.0,0.0,80.0,120384.0,0,1002447,206725,0,0,1031901,213986,0,0,1044789,213771,0,0,1045563,219107,0,0,1054166,218170,0,0,1038282,215851,0,0,1109449,231099,0,0,1067264,222135,0,0,997518,206480,0,0,1042726,215783,0,0,1022441,209032,0,0,1043143,216130,0,0,1055581,215114,0,0,1033857,212486,0,0,1095481,224230,0,0,1054838,214818,0,3265,3257,0,691,39664,3806400645728951,3806496998005443,3806496998012603,3806400703623852
163,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,554,441197,441197,131072,256,0,0,12,4,32,64,0x0,0x7f4b040ac2c0,2048,53716,4282008,0,0,0,0,0,0.0,0.0,4096.0,0.0,0.0,80.0,163840.0,0,0,432225,0,0,450,444186,0,0,2140,456010,0,0,1616,455543,0,0,3416,459931,0,0,4381,458490,0,0,689,494647,0,0,3024,476478,0,0,0,485187,0,0,293,511986,0,0,2882,475934,0,0,1919,491388,0,0,4184,496427,0,0,5951,483996,0,0,585,509344,0,0,3461,485946,0,4221,4213,0,0,0,3806400646360623,3806496998012603,3806496998019163,3806400704129650
164,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,555,441197,441197,512,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,8,196,15864,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,0,1330,1370,0,0,1559,1431,0,0,1385,1585,0,0,0,1469,0,0,298,1448,0,0,1006,1464,0,0,1669,1565,0,0,2586,1510,0,0,1340,1358,0,0,1620,1457,0,0,1386,1411,0,0,0,1474,0,0,335,1427,0,0,830,1451,0,0,1470,1523,0,0,2068,1481,0,4077,4069,578,0,0,3806400646957788,3806496998019163,3806496998024683,3806400704622449
165,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,556,441197,441197,1024,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,16,376,30336,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,4.0,208.0,0,1690,4422,0,0,2292,4853,0,0,1859,5074,0,0,0,4872,0,0,439,5017,0,0,1453,4927,0,0,1882,4945,0,0,3261,5238,0,0,1210,6188,0,0,1607,6022,0,0,1186,7063,0,0,0,7399,0,0,301,5024,0,0,975,4552,0,0,1279,4904,0,0,1939,5207,0,4078,4070,578,0,0,3806400647515241,3806496998024683,3806496998030363,3806400705124640
166,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,557,441197,441197,425984,256,0,0,12,4,32,64,0x0,0x7f4b040ab900,6656,58812,4704304,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,80.0,106496.0,0,1690,7178739,0,0,2193,8259914,0,0,1765,9252042,0,0,1041,10375726,0,0,1027,7424474,0,0,891,8203119,0,0,1874,9438624,0,0,2780,10919181,0,0,1137,8952645,0,0,1505,10141172,0,0,1211,11204471,0,0,710,11621435,0,0,577,8080636,0,0,598,8757330,0,0,1276,11055890,0,0,1677,11743930,0,4080,4072,0,11876,0,3806400648091478,3806496998030363,3806496998042123,3806400705607790
167,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,558,441197,441197,20480,256,40448,888,128,0,96,64,0x0,0x7f42f7bc4580,4160,38321,3078052,612324,8004844,741216,614108,0,0.0,3296.0,22921676.0,0.0,0.0,240.0,477002768.0,0,791175450,524511614,0,0,813113056,536170995,0,0,814428370,548058344,0,0,829402293,560214588,0,0,850807828,553503228,0,0,823620556,548017666,0,0,877535125,579946238,0,0,871813803,574302062,0,0,792063251,520781255,0,0,840932248,551360426,0,0,820215835,546307031,0,0,830866609,550767313,0,0,834209479,543907263,0,0,836598497,547227716,0,0,884512424,583020494,0,0,832739063,559487297,0,6485,6471,4918,0,0,3806400648672096,3806496998042123,3806497014080026,3806400720835280
168,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,559,441197,441197,262144,128,512,64,44,4,48,64,0x0,0x7f42f7bc4640,17792,160279,12823640,20400,4800,29184,4800,0,0.0,0.0,2400.0,0.0,0.0,80.0,120384.0,0,990050,209239,0,0,1018392,215230,0,0,1031044,216103,0,0,1042561,220054,0,0,1057925,219912,0,0,1025569,217569,0,0,1107296,233608,0,0,1057146,223921,0,0,990229,208874,0,0,1031050,216069,0,0,1020981,211065,0,0,1036598,216249,0,0,1045572,219171,0,0,1025335,215553,0,0,1089238,228651,0,0,1044151,217041,0,3349,3339,869,898,40649,3806400649234530,3806497014080026,3806497014086866,3806400721503289
169,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,560,441197,441197,131072,256,0,0,12,4,32,64,0x7f4b053fed80,0x7f4b040ac2c0,2048,46108,3701192,0,0,0,0,0,0.0,0.0,4096.0,0.0,0.0,80.0,163840.0,0,0,429200,0,0,446,444467,0,0,2110,454413,0,0,1584,454780,0,0,2735,457748,0,0,5094,457462,0,0,0,497966,0,0,3186,475553,0,0,0,468019,0,0,395,489489,0,0,2866,465545,0,0,1880,481105,0,0,3508,483572,0,0,6622,480226,0,0,0,490654,0,0,3324,481165,0,4233,4225,579,0,0,3806400669166544,3806497045739032,3806497045743672,3806400722014504
170,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,561,441197,441197,512,256,0,0,12,4,32,64,0x7f4b053fed00,0x7f4b040ab900,8,228,18344,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,0,674,1368,0,0,959,1429,0,0,688,1445,0,0,0,1480,0,0,502,1574,0,0,626,1457,0,0,1187,1568,0,0,1592,1512,0,0,985,1514,0,0,1215,1456,0,0,1023,1422,0,0,0,1476,0,0,636,1584,0,0,390,1606,0,0,1052,1526,0,0,1692,1483,0,3126,3118,0,0,0,3806400670054530,3806497045773952,3806497045775552,3806400722498783
171,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,562,441197,441197,1024,256,0,0,12,4,32,64,0x7f4b053fec80,0x7f4b040ab900,16,378,30840,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,4.0,208.0,0,1696,4786,0,0,2211,5230,0,0,1772,5415,0,0,0,5474,0,0,714,3684,0,0,891,3646,0,0,1878,3932,0,0,2798,3833,0,0,1171,3497,0,0,1533,3609,0,0,1242,3641,0,0,0,3719,0,0,875,3631,0,0,606,3622,0,0,1353,3831,0,0,1909,3727,0,3125,3117,0,0,0,3806400670808829,3806497045791472,3806497045793192,3806400722984103
172,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,563,441197,441197,425984,256,0,0,12,4,32,64,0x7f4b053fec00,0x7f4b040ab900,6656,58850,4713536,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,80.0,106496.0,0,1673,6237214,0,0,2180,6822076,0,0,1759,7600853,0,0,704,7443886,0,0,441,6792191,0,0,893,7057883,0,0,1867,8409234,0,0,2306,8441574,0,0,1114,6993091,0,0,1593,7307545,0,0,1191,8832968,0,0,869,8792426,0,0,333,7274282,0,0,678,7331146,0,0,1270,8984810,0,0,1522,8788450,0,3127,3119,578,12236,0,3806400671439778,3806497045810392,3806497045819632,3806400723483580
173,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,564,441197,441197,20480,256,40448,888,128,0,96,64,0x7f4b053feb80,0x7f42f7bc4580,4160,40536,3248812,612324,8004844,741216,614108,0,0.0,3296.0,22921676.0,0.0,0.0,240.0,477002768.0,0,788063626,524617148,0,0,813065110,536782138,0,0,812956638,548125468,0,0,828212897,561702369,0,0,849695526,553584260,0,0,822930393,548989513,0,0,877324102,580041258,0,0,870462109,575139594,0,0,793450729,521741143,0,0,841184720,551943465,0,0,820768855,547214868,0,0,830637482,551346341,0,0,835072687,543859792,0,0,835615648,547429254,0,0,883355155,583199670,0,0,833380198,559088754,0,7313,7299,5199,0,0,3806400672050311,3806497045824040,3806497061735102,3806400738684380
174,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,565,441197,441197,262144,128,512,64,44,4,48,64,0x7f4b053feb00,0x7f42f7bc4640,17792,157886,12634672,20400,4800,29184,4800,0,0.0,0.0,2400.0,0.0,0.0,80.0,120384.0,0,1084822,212119,0,0,1106016,216711,0,0,1128874,217995,0,0,1116909,222710,0,0,1144622,222207,0,0,1123266,220568,0,0,1196001,236091,0,0,1162886,226283,0,0,1091954,211232,0,0,1127192,218500,0,0,1117333,213365,0,0,1126570,220067,0,0,1143616,220441,0,0,1118944,218068,0,0,1183422,229756,0,0,1139568,219965,0,3410,3402,0,1055,40105,3806400672631303,3806497061735102,3806497061742462,3806400739345141
175,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,566,441197,441197,131072,256,0,0,12,4,32,64,0x7f4b053fea80,0x7f4b040ac2c0,2048,49702,3978920,0,0,0,0,0,0.0,0.0,4096.0,0.0,0.0,80.0,163840.0,0,479,2804772,0,0,472,3332726,0,0,1824,3351986,0,0,1438,3249844,0,0,2257,3366808,0,0,4603,3721349,0,0,0,3651844,0,0,2460,3463918,0,0,462,3183310,0,0,305,3804659,0,0,2697,3508973,0,0,1785,3229432,0,0,3480,3446863,0,0,6058,3811359,0,0,0,3774201,0,0,3035,3357861,0,3255,3247,0,0,0,3806400673294482,3806497061742462,3806497061749182,3806400739837804
176,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,567,441197,441197,512,256,0,0,12,4,32,64,0x7f4b053fea00,0x7f4b040ab900,8,172,13800,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,0,1198,2889,0,0,1426,2531,0,0,1260,3087,0,0,243,3098,0,0,267,3027,0,0,713,2681,0,0,1402,3266,0,0,2059,3178,0,0,1332,2922,0,0,1585,2995,0,0,1381,3042,0,0,324,3072,0,0,338,3040,0,0,579,3012,0,0,1416,3206,0,0,1966,3098,0,3120,3112,577,0,0,3806400673914677,3806497061749182,3806497061754702,3806400740330505
177,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,568,441197,441197,1024,256,0,0,12,4,32,64,0x7f4b053fe980,0x7f4b040ab900,16,336,26496,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,4.0,208.0,0,1692,3712,0,0,2198,3470,0,0,1771,4504,0,0,411,4377,0,0,440,3569,0,0,894,3503,0,0,1923,3450,0,0,3254,3713,0,0,1107,4544,0,0,1585,4545,0,0,1193,4737,0,0,406,4345,0,0,291,3532,0,0,680,3454,0,0,1283,3351,0,0,1968,3626,0,4062,4054,578,0,0,3806400674503886,3806497061754702,3806497061760262,3806400740835796
178,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,569,441197,441197,425984,256,0,0,12,4,32,64,0x7f4b053fe900,0x7f4b040ab900,6656,59588,4738616,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,80.0,106496.0,0,1688,5809019,0,0,2192,6176471,0,0,2169,8233169,0,0,1044,8159193,0,0,441,5852423,0,0,893,6111541,0,0,1880,8280909,0,0,2772,8146371,0,0,1110,6503476,0,0,1485,6765021,0,0,1618,8765235,0,0,596,8444501,0,0,290,6048212,0,0,581,6248754,0,0,1268,8569155,0,0,1634,8332353,0,4060,4052,0,12038,0,3806400675101719,3806497061760262,3806497061770342,3806400741326813
179,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,570,441197,441197,20480,256,40448,888,128,0,96,64,0x7f4b053fe880,0x7f42f7bc4580,4160,38960,3096256,612324,8004844,741216,614108,0,0.0,3296.0,22921676.0,0.0,0.0,240.0,477002768.0,0,789197542,524825703,0,0,813008586,536808667,0,0,813487281,548063369,0,0,828588090,561354262,0,0,849343364,552847668,0,0,822373943,548122920,0,0,876422067,579613559,0,0,870270379,574818455,0,0,791662023,521418158,0,0,840160152,551888162,0,0,819796606,546506947,0,0,829575906,551081082,0,0,833920241,543688729,0,0,834963330,546755253,0,0,882176054,581885955,0,0,832241102,558658607,0,7557,7543,4773,0,0,3806400675728631,3806497061770342,3806497077637204,3806400756454547
180,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,571,441197,441197,262144,128,512,64,44,4,48,64,0x7f4b053fe800,0x7f42f7bc4640,17792,156300,12522592,20400,4800,29184,4800,0,0.0,0.0,2400.0,0.0,0.0,80.0,120384.0,0,1012389,207434,0,0,1038569,215161,0,0,1059414,213931,0,0,1057069,219462,0,0,1064993,219352,0,0,1051129,216192,0,0,1124499,233548,0,0,1078293,224338,0,0,1017659,206669,0,0,1060810,217628,0,0,1047675,209787,0,0,1057074,216474,0,0,1062058,217848,0,0,1047092,215593,0,0,1111427,227696,0,0,1066919,218688,0,3408,3400,871,1195,41375,3806400676309912,3806497077637204,3806497077644444,3806400757128899
181,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Half>, std::array<char*, 1ul>) [clone .kd]",2,0,572,441197,441197,131072,256,0,0,12,4,32,64,0x7f4b053fe780,0x7f4b040ac2c0,2048,51068,4081432,0,0,0,0,0,0.0,0.0,4096.0,0.0,0.0,80.0,163840.0,0,0,428841,0,0,434,445412,0,0,1936,455161,0,0,1610,457314,0,0,2479,460653,0,0,3988,459466,0,0,0,497138,0,0,3574,477796,0,0,0,479488,0,0,421,497830,0,0,2015,481504,0,0,1548,497940,0,0,2495,498747,0,0,4955,487944,0,0,0,502005,0,0,2983,491108,0,4224,4216,579,0,0,3806400676942045,3806497077644444,3806497077650804,3806400757635218
182,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,573,441197,441197,512,256,0,0,12,4,32,64,0x7f4b053fe700,0x7f4b040ab900,8,238,18672,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,0,669,1503,0,0,981,1421,0,0,688,1440,0,0,0,1474,0,0,175,1452,0,0,624,1465,0,0,1322,1564,0,0,2084,1514,0,0,986,1523,0,0,1213,1452,0,0,1026,1573,0,0,0,1490,0,0,250,1583,0,0,391,1453,0,0,1476,1520,0,0,1814,1484,0,4075,4067,0,0,0,3806400677563627,3806497077650804,3806497077656404,3806400758123443
183,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,574,441197,441197,1024,256,0,0,12,4,32,64,0x7f4b053fe680,0x7f4b040ab900,16,484,38608,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,4.0,208.0,0,1689,3908,0,0,2194,3662,0,0,1764,4599,0,0,0,4763,0,0,442,3489,0,0,890,3032,0,0,2318,3115,0,0,3383,3389,0,0,1110,2845,0,0,1503,3288,0,0,1194,3255,0,0,0,3217,0,0,295,3316,0,0,579,3243,0,0,1709,3039,0,0,2479,3272,0,4075,4067,0,0,0,3806400678144784,3806497077656404,3806497077662124,3806400758628428
184,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>) [clone .kd]",2,0,575,441197,441197,425984,256,0,0,12,4,32,64,0x7f4b053fe600,0x7f4b040ab900,6656,71802,5742576,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,80.0,106496.0,0,1686,9083601,0,0,2186,9451754,0,0,1760,8685824,0,0,1028,8689846,0,0,440,8923848,0,0,1308,9025454,0,0,1872,8676747,0,0,2884,8855889,0,0,1114,9575976,0,0,1575,10030657,0,0,1185,10013826,0,0,606,9948403,0,0,303,9207484,0,0,1084,9255640,0,0,1271,9397857,0,0,2099,9230088,0,4080,4072,578,12965,0,3806400678731332,3806497077662124,3806497077675124,3806400759118251
185,_Z32flash_fwd_splitkv_mla_kernel_ldsI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EEDF16_fLb1EEv17FlashMlaFwdParams.kd,2,0,576,441197,441197,20480,256,40448,888,128,0,96,64,0x7f4b053fe580,0x7f42f7bc4580,4160,40765,3241256,612324,8004844,741216,614108,0,0.0,3296.0,22921676.0,0.0,0.0,240.0,477002768.0,0,788499054,524059851,0,0,813112124,535665870,0,0,814027431,547505599,0,0,827558880,559869773,0,0,849337368,553881247,0,0,822912927,548538747,0,0,878295657,580611433,0,0,870679104,575382625,0,0,792008985,520773232,0,0,840885400,551563491,0,0,820340930,546768364,0,0,829823376,550846914,0,0,834387906,543899213,0,0,835988743,547640119,0,0,883074785,582698914,0,0,833615353,559271650,0,6154,6140,5167,0,0,3806400679331214,3806497077675124,3806497093644546,3806400774242198
186,_Z28kn_fmla_fwd_splictkv_combineI19FlashMlaKernelTraitILi576ELi512ELi64ELi16ELi4EELi96EDF16_Ev17FlashMlaFwdParams.kd,2,0,577,441197,441197,262144,128,512,64,44,4,48,64,0x7f4b053fe500,0x7f42f7bc4640,17792,160865,12894072,20400,4800,29184,4800,0,0.0,0.0,2400.0,0.0,0.0,80.0,120384.0,0,994292,211129,0,0,1017940,216415,0,0,1032953,218323,0,0,1031612,220694,0,0,1047882,222117,0,0,1033799,217792,0,0,1112899,234080,0,0,1065832,225841,0,0,992140,209590,0,0,1033034,216370,0,0,1019737,213878,0,0,1036904,217226,0,0,1042328,218513,0,0,1024346,215141,0,0,1080725,227928,0,0,1043010,219619,0,3259,3251,0,623,43313,3806400679904267,3806497093644546,3806497093651426,3806400774908411
